GeneName	GeneID	gene_biotype	maxLength
COPS5	ENSG00000121022	protein_coding	5687
COPS5P1	ENSG00000213187	processed_pseudogene	785
COPS6	ENSG00000168090	protein_coding	1404
COPS7A	ENSG00000111652	protein_coding	2034
COPS7B	ENSG00000144524	protein_coding	3298
COPS8	ENSG00000198612	protein_coding	3435
COPS8P2	ENSG00000214552	processed_pseudogene	627
COPS8P3	ENSG00000254697	processed_pseudogene	482
COPS9	ENSG00000172428	protein_coding	759
COPZ1	ENSG00000111481	protein_coding	1890
COPZ2	ENSG00000005243	protein_coding	914
COQ10A	ENSG00000135469	protein_coding	1652
COQ10B	ENSG00000115520	protein_coding	2239
COQ10BP2	ENSG00000251552	processed_pseudogene	724
COQ2	ENSG00000173085	protein_coding	1641
COQ3	ENSG00000132423	protein_coding	1325
COQ4	ENSG00000167113	protein_coding	3127
COQ5	ENSG00000110871	protein_coding	1506
COQ6	ENSG00000119723	protein_coding	3108
COQ7	ENSG00000167186	protein_coding	2640
COQ8A	ENSG00000163050	protein_coding	5521
COQ8B	ENSG00000123815	protein_coding	2443
COQ9	ENSG00000088682	protein_coding	1827
CORIN	ENSG00000145244	protein_coding	5378
CORO1A	ENSG00000102879	protein_coding	2891
CORO1B	ENSG00000172725	protein_coding	4464
CORO1C	ENSG00000110880	protein_coding	3919
CORO2A	ENSG00000106789	protein_coding	5635
CORO2B	ENSG00000103647	protein_coding	3545
CORO6	ENSG00000167549	protein_coding	4068
CORO7	ENSG00000262246	protein_coding	3577
CORO7-PAM16	ENSG00000103426	protein_coding	3815
CORT	ENSG00000241563	protein_coding	1130
COTL1	ENSG00000103187	protein_coding	5331
COTL1P1	ENSG00000229749	processed_pseudogene	375
COTL1P2	ENSG00000235323	processed_pseudogene	352
COX10	ENSG00000006695	protein_coding	4948
COX10-AS1	ENSG00000236088	lncRNA	5962
COX11	ENSG00000166260	protein_coding	3243
COX11P1	ENSG00000231162	processed_pseudogene	835
COX14	ENSG00000178449	protein_coding	708
COX15	ENSG00000014919	protein_coding	2787
COX16	ENSG00000133983	protein_coding	1669
COX17	ENSG00000138495	protein_coding	684
COX17P1	ENSG00000205105	processed_pseudogene	192
COX18	ENSG00000163626	protein_coding	6846
COX19	ENSG00000240230	protein_coding	4831
COX20	ENSG00000203667	protein_coding	2616
COX20P1	ENSG00000213025	processed_pseudogene	357
COX20P2	ENSG00000235013	processed_pseudogene	358
COX4I1	ENSG00000131143	protein_coding	3946
COX4I1P1	ENSG00000258956	processed_pseudogene	509
COX4I1P2	ENSG00000228869	processed_pseudogene	547
COX4I2	ENSG00000131055	protein_coding	669
COX5A	ENSG00000178741	protein_coding	1173
COX5AP2	ENSG00000258981	processed_pseudogene	394
COX5B	ENSG00000135940	protein_coding	738
COX5BP1	ENSG00000248448	processed_pseudogene	393
COX5BP2	ENSG00000213111	transcribed_processed_pseudogene	334
COX5BP3	ENSG00000235967	processed_pseudogene	367
COX5BP6	ENSG00000237082	processed_pseudogene	211
COX5BP7	ENSG00000226024	processed_pseudogene	274
COX5BP8	ENSG00000223794	processed_pseudogene	349
COX6A1	ENSG00000111775	protein_coding	767
COX6A1P2	ENSG00000226976	processed_pseudogene	330
COX6A1P3	ENSG00000216710	processed_pseudogene	293
COX6A2	ENSG00000156885	protein_coding	372
COX6B1	ENSG00000126267	protein_coding	785
COX6B1P1	ENSG00000234565	processed_pseudogene	213
COX6B1P2	ENSG00000241788	processed_pseudogene	230
COX6B1P3	ENSG00000172912	processed_pseudogene	260
COX6B1P4	ENSG00000253813	processed_pseudogene	484
COX6B1P5	ENSG00000249047	processed_pseudogene	249
COX6B1P6	ENSG00000253349	processed_pseudogene	255
COX6B1P7	ENSG00000225242	processed_pseudogene	235
COX6B2	ENSG00000160471	protein_coding	2082
COX6C	ENSG00000164919	protein_coding	745
COX6CP1	ENSG00000260318	processed_pseudogene	215
COX6CP10	ENSG00000238008	processed_pseudogene	224
COX6CP11	ENSG00000258668	processed_pseudogene	229
COX6CP12	ENSG00000234463	processed_pseudogene	202
COX6CP13	ENSG00000234144	processed_pseudogene	226
COX6CP14	ENSG00000239576	processed_pseudogene	174
COX6CP15	ENSG00000228092	processed_pseudogene	211
COX6CP16	ENSG00000270313	processed_pseudogene	216
COX6CP17	ENSG00000235141	processed_pseudogene	185
COX6CP18	ENSG00000236041	processed_pseudogene	222
COX6CP2	ENSG00000231715	processed_pseudogene	225
COX6CP3	ENSG00000266251	processed_pseudogene	223
COX6CP4	ENSG00000270500	processed_pseudogene	228
COX6CP5	ENSG00000254642	processed_pseudogene	228
COX6CP6	ENSG00000240156	processed_pseudogene	228
COX6CP7	ENSG00000268681	processed_pseudogene	208
COX6CP8	ENSG00000253231	processed_pseudogene	226
COX7A1	ENSG00000161281	protein_coding	464
COX7A2	ENSG00000112695	protein_coding	914
COX7A2L	ENSG00000115944	protein_coding	3056
COX7A2P1	ENSG00000258626	processed_pseudogene	315
COX7A2P2	ENSG00000236764	processed_pseudogene	250
COX7B	ENSG00000131174	protein_coding	2444
COX7B2	ENSG00000170516	protein_coding	617
COX7BP2	ENSG00000234274	processed_pseudogene	242
COX7C	ENSG00000127184	protein_coding	1584
COX7CP1	ENSG00000235957	processed_pseudogene	192
COX8A	ENSG00000176340	protein_coding	494
COX8C	ENSG00000187581	protein_coding	542
CP	ENSG00000047457	protein_coding	4452
CPA1	ENSG00000091704	protein_coding	1931
CPA2	ENSG00000158516	protein_coding	1330
CPA3	ENSG00000163751	protein_coding	1762
CPA4	ENSG00000128510	protein_coding	2790
CPA5	ENSG00000158525	protein_coding	2573
CPA6	ENSG00000165078	protein_coding	2011
CPAMD8	ENSG00000160111	protein_coding	5996
CPB1	ENSG00000153002	protein_coding	3574
CPB2	ENSG00000080618	protein_coding	1721
CPB2-AS1	ENSG00000235903	lncRNA	5586
CPD	ENSG00000108582	protein_coding	9368
CPDP1	ENSG00000264240	processed_pseudogene	283
CPE	ENSG00000109472	protein_coding	2582
CPEB1	ENSG00000214575	protein_coding	4881
CPEB1-AS1	ENSG00000259462	lncRNA	2994
CPEB2	ENSG00000137449	protein_coding	6874
CPEB2-DT	ENSG00000247624	lncRNA	1806
CPEB3	ENSG00000107864	protein_coding	7778
CPEB4	ENSG00000113742	protein_coding	9413
CPED1	ENSG00000106034	protein_coding	5304
CPHL1P	ENSG00000240216	transcribed_unitary_pseudogene	3407
CPHXL	ENSG00000283755	protein_coding	1359
CPLANE1	ENSG00000197603	protein_coding	11199
CPLANE2	ENSG00000132881	protein_coding	1574
CPLX1	ENSG00000168993	protein_coding	2112
CPLX2	ENSG00000145920	protein_coding	5023
CPLX3	ENSG00000213578	protein_coding	2002
CPLX4	ENSG00000166569	protein_coding	1966
CPM	ENSG00000135678	protein_coding	6636
CPN1	ENSG00000120054	protein_coding	1855
CPN2	ENSG00000178772	protein_coding	3025
CPNE1	ENSG00000214078	protein_coding	2145
CPNE2	ENSG00000140848	protein_coding	3446
CPNE3	ENSG00000085719	protein_coding	4857
CPNE4	ENSG00000196353	protein_coding	5431
CPNE5	ENSG00000124772	protein_coding	3342
CPNE6	ENSG00000100884	protein_coding	4540
CPNE7	ENSG00000178773	protein_coding	2657
CPNE8	ENSG00000139117	protein_coding	3429
CPNE8-AS1	ENSG00000257718	lncRNA	526
CPNE9	ENSG00000144550	protein_coding	2042
CPO	ENSG00000144410	protein_coding	1245
CPOX	ENSG00000080819	protein_coding	2708
CPPED1	ENSG00000103381	protein_coding	6141
CPQ	ENSG00000104324	protein_coding	1932
CPS1	ENSG00000021826	protein_coding	5775
CPS1-IT1	ENSG00000280837	lncRNA	2306
CPSF1	ENSG00000071894	protein_coding	4480
CPSF1P1	ENSG00000214076	transcribed_processed_pseudogene	3730
CPSF2	ENSG00000165934	protein_coding	13001
CPSF3	ENSG00000119203	protein_coding	3157
CPSF4	ENSG00000160917	protein_coding	1823
CPSF4L	ENSG00000187959	protein_coding	1275
CPSF6	ENSG00000111605	protein_coding	7519
CPSF7	ENSG00000149532	protein_coding	3694
CPT1A	ENSG00000110090	protein_coding	5238
CPT1B	ENSG00000205560	protein_coding	2662
CPT1C	ENSG00000169169	protein_coding	2950
CPT2	ENSG00000157184	protein_coding	4534
CPTP	ENSG00000224051	protein_coding	2154
CPVL	ENSG00000106066	protein_coding	2213
CPVL-AS1	ENSG00000229452	lncRNA	389
CPXCR1	ENSG00000147183	protein_coding	1626
CPXM1	ENSG00000088882	protein_coding	2376
CPXM2	ENSG00000121898	protein_coding	3544
CPZ	ENSG00000109625	protein_coding	2538
CR1	ENSG00000203710	protein_coding	8597
CR1L	ENSG00000197721	protein_coding	1828
CR2	ENSG00000117322	protein_coding	4240
CR381572.1	ENSG00000279167	processed_pseudogene	102
CR381572.2	ENSG00000279615	processed_pseudogene	397
CR381653.1	ENSG00000278932	lncRNA	812
CR381653.2	ENSG00000279208	unprocessed_pseudogene	768
CR381670.1	ENSG00000278931	unprocessed_pseudogene	1693
CR381670.2	ENSG00000286033	lncRNA	1154
CR382285.1	ENSG00000270533	transcribed_processed_pseudogene	1485
CR382285.2	ENSG00000280372	TEC	1495
CR382287.1	ENSG00000279062	unprocessed_pseudogene	586
CR382287.2	ENSG00000279851	lncRNA	1942
CR383656.1	ENSG00000257175	processed_pseudogene	2254
CR383656.10	ENSG00000257959	lncRNA	498
CR383656.11	ENSG00000258076	processed_pseudogene	513
CR383656.12	ENSG00000258364	lncRNA	563
CR383656.13	ENSG00000258367	transcribed_unprocessed_pseudogene	406
CR383656.2	ENSG00000257224	transcribed_processed_pseudogene	183
CR383656.3	ENSG00000257558	processed_pseudogene	122
CR383656.4	ENSG00000257635	transcribed_processed_pseudogene	1340
CR383656.5	ENSG00000257644	unprocessed_pseudogene	394
CR383656.6	ENSG00000257672	processed_pseudogene	174
CR383656.7	ENSG00000257721	processed_pseudogene	145
CR383656.8	ENSG00000257731	processed_pseudogene	1178
CR383656.9	ENSG00000257825	transcribed_processed_pseudogene	42
CR383658.1	ENSG00000215398	transcribed_unprocessed_pseudogene	734
CR383658.2	ENSG00000257171	transcribed_unprocessed_pseudogene	1525
CR391992.1	ENSG00000229820	processed_pseudogene	394
CR392000.1	ENSG00000279813	TEC	1228
CR392000.2	ENSG00000283769	lncRNA	1994
CR392039.1	ENSG00000264063	miRNA	61
CR392039.2	ENSG00000279381	processed_pseudogene	204
CR392039.3	ENSG00000279414	processed_pseudogene	509
CR392039.4	ENSG00000279501	lncRNA	227
CR392039.5	ENSG00000280436	unprocessed_pseudogene	510
CR450722.1	ENSG00000206738	misc_RNA	101
CR545473.1	ENSG00000248155	unprocessed_pseudogene	277
CR559946.1	ENSG00000227484	lncRNA	531
CR559946.2	ENSG00000279182	lncRNA	991
CR589904.1	ENSG00000276520	processed_pseudogene	440
CR589904.2	ENSG00000286015	protein_coding	1449
CR589951.1	ENSG00000206779	misc_RNA	101
CR769767.1	ENSG00000232798	processed_pseudogene	346
CR769767.2	ENSG00000252724	snoRNA	95
CR769775.1	ENSG00000276845	unprocessed_pseudogene	219
CR769775.2	ENSG00000284471	TEC	4139
CR769776.1	ENSG00000224762	processed_pseudogene	787
CR769776.2	ENSG00000229156	processed_pseudogene	378
CR769776.3	ENSG00000285580	lncRNA	1535
CR786580.1	ENSG00000225411	lncRNA	2878
CR788268.1	ENSG00000270909	processed_pseudogene	1809
CR848007.1	ENSG00000229079	processed_pseudogene	787
CR848007.2	ENSG00000273900	processed_pseudogene	228
CR848007.3	ENSG00000286793	transcribed_unprocessed_pseudogene	141
CR936218.1	ENSG00000262372	lncRNA	304
CR936218.2	ENSG00000262881	lncRNA	759
CR936218.3	ENSG00000274883	misc_RNA	278
CRABP1	ENSG00000166426	protein_coding	738
CRABP2	ENSG00000143320	protein_coding	1033
CRACD	ENSG00000109265	protein_coding	4914
CRACR2A	ENSG00000130038	protein_coding	7554
CRACR2B	ENSG00000177685	protein_coding	2440
CRADD	ENSG00000169372	protein_coding	1475
CRAMP1	ENSG00000007545	protein_coding	7970
CRAT	ENSG00000095321	protein_coding	2768
CRB1	ENSG00000134376	protein_coding	9023
CRB2	ENSG00000148204	protein_coding	5611
CRB3	ENSG00000130545	protein_coding	1443
CRB3P1	ENSG00000232563	processed_pseudogene	276
CRBN	ENSG00000113851	protein_coding	5629
CRCP	ENSG00000241258	protein_coding	3138
CRCT1	ENSG00000169509	protein_coding	718
CREB1	ENSG00000118260	protein_coding	10088
CREB3	ENSG00000107175	protein_coding	1496
CREB3L1	ENSG00000157613	protein_coding	2673
CREB3L2	ENSG00000182158	protein_coding	7435
CREB3L2-AS1	ENSG00000237243	lncRNA	577
CREB3L3	ENSG00000060566	protein_coding	2588
CREB3L4	ENSG00000143578	protein_coding	1750
CREB5	ENSG00000146592	protein_coding	8539
CREBBP	ENSG00000005339	protein_coding	10785
CREBL2	ENSG00000111269	protein_coding	3769
CREBRF	ENSG00000164463	protein_coding	7778
CREBZF	ENSG00000137504	protein_coding	4327
CREG1	ENSG00000143162	protein_coding	1997
CREG2	ENSG00000175874	protein_coding	6292
CRELD1	ENSG00000163703	protein_coding	2695
CRELD2	ENSG00000184164	protein_coding	2621
CREM	ENSG00000095794	protein_coding	2306
CRH	ENSG00000147571	protein_coding	1288
CRHBP	ENSG00000145708	protein_coding	1645
CRHR1	ENSG00000120088	protein_coding	2621
CRHR2	ENSG00000106113	protein_coding	3131
CRIM1	ENSG00000150938	protein_coding	6058
CRIM1-DT	ENSG00000260025	lncRNA	366
CRIP1	ENSG00000213145	protein_coding	2241
CRIP1P1	ENSG00000233252	processed_pseudogene	185
CRIP1P2	ENSG00000238225	processed_pseudogene	228
CRIP1P3	ENSG00000227109	processed_pseudogene	220
CRIP1P4	ENSG00000182351	processed_pseudogene	229
CRIP2	ENSG00000182809	protein_coding	1976
CRIP3	ENSG00000146215	protein_coding	962
CRIPT	ENSG00000119878	protein_coding	6323
CRISP1	ENSG00000124812	protein_coding	1918
CRISP2	ENSG00000124490	protein_coding	1492
CRISP3	ENSG00000096006	protein_coding	2205
CRISPLD1	ENSG00000121005	protein_coding	4297
CRISPLD2	ENSG00000103196	protein_coding	4583
CRK	ENSG00000167193	protein_coding	3844
CRKL	ENSG00000099942	protein_coding	5343
CRLF1	ENSG00000006016	protein_coding	1741
CRLF2	ENSG00000205755	protein_coding	1789
CRLF3	ENSG00000176390	protein_coding	2872
CRLS1	ENSG00000088766	protein_coding	3923
CRMP1	ENSG00000072832	protein_coding	3174
CRNDE	ENSG00000245694	lncRNA	6325
CRNKL1	ENSG00000101343	protein_coding	4410
CRNN	ENSG00000143536	protein_coding	1902
CROCC	ENSG00000058453	protein_coding	6660
CROCC2	ENSG00000226321	protein_coding	5382
CROCCP1	ENSG00000225769	processed_pseudogene	5675
CROCCP2	ENSG00000215908	transcribed_unprocessed_pseudogene	2773
CROCCP3	ENSG00000080947	transcribed_unprocessed_pseudogene	5368
CROCCP4	ENSG00000227684	transcribed_unprocessed_pseudogene	573
CROCCP5	ENSG00000186543	unprocessed_pseudogene	830
CROT	ENSG00000005469	protein_coding	3173
CRP	ENSG00000132693	protein_coding	2015
CRPP1	ENSG00000223603	unprocessed_pseudogene	625
CRPPA	ENSG00000214960	protein_coding	5742
CRPPA-AS1	ENSG00000229688	lncRNA	2248
CRTAC1	ENSG00000095713	protein_coding	2683
CRTAM	ENSG00000109943	protein_coding	2473
CRTAP	ENSG00000170275	protein_coding	6601
CRTC1	ENSG00000105662	protein_coding	6929
CRTC2	ENSG00000160741	protein_coding	2629
CRTC3	ENSG00000140577	protein_coding	5214
CRTC3-AS1	ENSG00000259736	lncRNA	657
CRX	ENSG00000105392	protein_coding	4366
CRY1	ENSG00000008405	protein_coding	3833
CRY2	ENSG00000121671	protein_coding	4202
CRYAA	ENSG00000160202	protein_coding	1139
CRYAA2	ENSG00000276076	protein_coding	1116
CRYAB	ENSG00000109846	protein_coding	3414
CRYBA1	ENSG00000108255	protein_coding	783
CRYBA2	ENSG00000163499	protein_coding	902
CRYBA4	ENSG00000196431	protein_coding	809
CRYBB1	ENSG00000100122	protein_coding	1041
CRYBB2	ENSG00000244752	protein_coding	1019
CRYBB2P1	ENSG00000100058	transcribed_unprocessed_pseudogene	2819
CRYBB3	ENSG00000100053	protein_coding	855
CRYBG1	ENSG00000112297	protein_coding	8471
CRYBG2	ENSG00000176092	protein_coding	6259
CRYBG3	ENSG00000080200	protein_coding	10779
CRYGA	ENSG00000168582	protein_coding	622
CRYGB	ENSG00000182187	protein_coding	631
CRYGC	ENSG00000163254	protein_coding	627
CRYGD	ENSG00000118231	protein_coding	642
CRYGEP	ENSG00000229150	transcribed_unprocessed_pseudogene	528
CRYGFP	ENSG00000232799	unprocessed_pseudogene	633
CRYGGP	ENSG00000223710	unprocessed_pseudogene	145
CRYGN	ENSG00000127377	protein_coding	2367
CRYGS	ENSG00000213139	protein_coding	1536
CRYL1	ENSG00000165475	protein_coding	2192
CRYM	ENSG00000103316	protein_coding	1507
CRYM-AS1	ENSG00000189149	transcribed_unitary_pseudogene	2028
CRYZ	ENSG00000116791	protein_coding	2899
CRYZL1	ENSG00000205758	protein_coding	2558
CRYZL2P	ENSG00000242193	transcribed_unitary_pseudogene	2921
CRYZL2P-SEC16B	ENSG00000254154	lncRNA	6212
CRYZP1	ENSG00000233025	processed_pseudogene	947
CRYZP2	ENSG00000250293	processed_pseudogene	1049
CS	ENSG00000062485	protein_coding	3057
CSAD	ENSG00000139631	protein_coding	2645
CSAG1	ENSG00000198930	protein_coding	1037
CSAG2	ENSG00000268902	protein_coding	844
CSAG3	ENSG00000268916	protein_coding	844
CSAG4	ENSG00000242599	transcribed_unprocessed_pseudogene	756
CSDC2	ENSG00000172346	protein_coding	2530
CSDE1	ENSG00000009307	protein_coding	4308
CSE1L	ENSG00000124207	protein_coding	3548
CSE1L-AS1	ENSG00000227431	lncRNA	676
CSF1	ENSG00000184371	protein_coding	3993
CSF1R	ENSG00000182578	protein_coding	3989
CSF2	ENSG00000164400	protein_coding	788
CSF2RA	ENSG00000198223	protein_coding	2291
CSF2RB	ENSG00000100368	protein_coding	4853
CSF2RBP1	ENSG00000232254	unprocessed_pseudogene	391
CSF3	ENSG00000108342	protein_coding	1673
CSF3R	ENSG00000119535	protein_coding	6074
CSGALNACT1	ENSG00000147408	protein_coding	4232
CSGALNACT2	ENSG00000169826	protein_coding	3763
CSH1	ENSG00000136488	protein_coding	1586
CSH2	ENSG00000213218	protein_coding	1660
CSHL1	ENSG00000204414	protein_coding	1602
CSK	ENSG00000103653	protein_coding	2767
CSKMT	ENSG00000214756	protein_coding	2870
CSMD1	ENSG00000183117	protein_coding	14414
CSMD2	ENSG00000121904	protein_coding	13698
CSMD2-AS1	ENSG00000231163	lncRNA	1367
CSMD3	ENSG00000164796	protein_coding	13052
CSN1S1	ENSG00000126545	protein_coding	998
CSN1S2AP	ENSG00000234124	transcribed_unitary_pseudogene	779
CSN2	ENSG00000135222	protein_coding	1066
CSN3	ENSG00000171209	protein_coding	836
CSNK1A1	ENSG00000113712	protein_coding	5438
CSNK1A1L	ENSG00000180138	protein_coding	2406
CSNK1A1P1	ENSG00000223518	transcribed_processed_pseudogene	2141
CSNK1A1P3	ENSG00000250162	processed_pseudogene	330
CSNK1D	ENSG00000141551	protein_coding	6094
CSNK1E	ENSG00000213923	protein_coding	3162
CSNK1G1	ENSG00000169118	protein_coding	8085
CSNK1G2	ENSG00000133275	protein_coding	2896
CSNK1G2-AS1	ENSG00000180846	lncRNA	1288
CSNK1G2P1	ENSG00000234534	processed_pseudogene	955
CSNK1G3	ENSG00000151292	protein_coding	4633
CSNK2A1	ENSG00000101266	protein_coding	12984
CSNK2A2	ENSG00000070770	protein_coding	4978
CSNK2A3	ENSG00000254598	protein_coding	1309
CSNK2B	ENSG00000204435	protein_coding	1792
CSNKA2IP	ENSG00000283434	protein_coding	2695
CSPG4	ENSG00000173546	protein_coding	8290
CSPG4P10	ENSG00000276710	transcribed_unprocessed_pseudogene	4817
CSPG4P11	ENSG00000259726	unprocessed_pseudogene	4910
CSPG4P12	ENSG00000259295	transcribed_unprocessed_pseudogene	7790
CSPG4P13	ENSG00000260139	transcribed_unprocessed_pseudogene	4801
CSPG4P1Y	ENSG00000240450	lncRNA	795
CSPG4P2Y	ENSG00000244231	lncRNA	795
CSPG4P3Y	ENSG00000172342	unprocessed_pseudogene	3724
CSPG4P4Y	ENSG00000172294	unprocessed_pseudogene	3724
CSPG4P5	ENSG00000272887	transcribed_unprocessed_pseudogene	3730
CSPG5	ENSG00000114646	protein_coding	4161
CSPP1	ENSG00000104218	protein_coding	4365
CSRNP1	ENSG00000144655	protein_coding	3164
CSRNP2	ENSG00000110925	protein_coding	4517
CSRNP3	ENSG00000178662	protein_coding	11788
CSRP1	ENSG00000159176	protein_coding	8474
CSRP2	ENSG00000175183	protein_coding	5070
CSRP3	ENSG00000129170	protein_coding	1457
CSRP3-AS1	ENSG00000255308	lncRNA	518
CST1	ENSG00000170373	protein_coding	760
CST11	ENSG00000125831	protein_coding	576
CST12P	ENSG00000226344	unprocessed_pseudogene	362
CST13P	ENSG00000204663	transcribed_unprocessed_pseudogene	1157
CST2	ENSG00000170369	protein_coding	746
CST2P1	ENSG00000232595	unprocessed_pseudogene	87
CST3	ENSG00000101439	protein_coding	3286
CST4	ENSG00000101441	protein_coding	751
CST5	ENSG00000170367	protein_coding	755
CST6	ENSG00000175315	protein_coding	592
CST7	ENSG00000077984	protein_coding	891
CST8	ENSG00000125815	protein_coding	894
CST9	ENSG00000173335	protein_coding	1592
CST9L	ENSG00000101435	protein_coding	694
CST9LP1	ENSG00000204662	unprocessed_pseudogene	444
CST9LP2	ENSG00000204658	unprocessed_pseudogene	320
CSTA	ENSG00000121552	protein_coding	821
CSTB	ENSG00000160213	protein_coding	3744
CSTF1	ENSG00000101138	protein_coding	4032
CSTF2	ENSG00000101811	protein_coding	2074
CSTF2T	ENSG00000177613	protein_coding	4110
CSTF3	ENSG00000176102	protein_coding	2911
CSTF3-DT	ENSG00000247151	lncRNA	3696
CSTL1	ENSG00000125823	protein_coding	736
CSTP1	ENSG00000228476	transcribed_unprocessed_pseudogene	1136
CSTP2	ENSG00000277975	unprocessed_pseudogene	398
CT45A1	ENSG00000268940	protein_coding	1087
CT45A10	ENSG00000269586	protein_coding	1010
CT45A11P	ENSG00000230162	unprocessed_pseudogene	1134
CT45A2	ENSG00000271449	protein_coding	1321
CT45A3	ENSG00000269096	protein_coding	1076
CT45A5	ENSG00000228836	protein_coding	1161
CT45A6	ENSG00000278289	protein_coding	878
CT45A7	ENSG00000273696	protein_coding	996
CT45A8	ENSG00000278085	protein_coding	1010
CT45A9	ENSG00000270946	protein_coding	1368
CT47A1	ENSG00000236371	protein_coding	1288
CT47A10	ENSG00000224089	protein_coding	1298
CT47A11	ENSG00000226929	protein_coding	1294
CT47A12	ENSG00000226685	protein_coding	1165
CT47A2	ENSG00000242362	protein_coding	1298
CT47A3	ENSG00000236126	protein_coding	1298
CT47A4	ENSG00000230594	protein_coding	1298
CT47A5	ENSG00000237957	protein_coding	1298
CT47A6	ENSG00000226023	protein_coding	1298
CT47A7	ENSG00000228517	protein_coding	1294
CT47A8	ENSG00000230347	protein_coding	1298
CT47A9	ENSG00000226600	protein_coding	1298
