GeneName	GeneID	gene_biotype	maxLength
Gm6673	ENSMUSG00000091273	unprocessed_pseudogene	700
Gm6676	ENSMUSG00000096869	protein_coding	2066
Gm6677	ENSMUSG00000103312	processed_pseudogene	441
Gm6679	ENSMUSG00000101097	processed_pseudogene	1869
Gm6680	ENSMUSG00000103817	processed_pseudogene	950
Gm6681	ENSMUSG00000107713	processed_pseudogene	607
Gm6682	ENSMUSG00000091269	processed_pseudogene	1346
Gm6684	ENSMUSG00000047168	processed_pseudogene	685
Gm6685	ENSMUSG00000032889	processed_pseudogene	687
Gm6686	ENSMUSG00000095920	processed_pseudogene	258
Gm6689	ENSMUSG00000085898	processed_pseudogene	481
Gm6693	ENSMUSG00000099926	processed_pseudogene	813
Gm6695	ENSMUSG00000093560	processed_pseudogene	1172
Gm6702	ENSMUSG00000108844	processed_pseudogene	471
Gm6704	ENSMUSG00000115537	processed_pseudogene	225
Gm6705	ENSMUSG00000116958	processed_pseudogene	685
Gm6706	ENSMUSG00000087123	processed_pseudogene	318
Gm671	ENSMUSG00000116116	lncRNA	777
Gm6710	ENSMUSG00000078887	protein_coding	1665
Gm6712	ENSMUSG00000072761	lncRNA	523
Gm6713	ENSMUSG00000111609	processed_pseudogene	1446
Gm6714	ENSMUSG00000112451	processed_pseudogene	2330
Gm6717	ENSMUSG00000101220	processed_pseudogene	838
Gm6719	ENSMUSG00000107127	processed_pseudogene	335
Gm6721	ENSMUSG00000112318	processed_pseudogene	1445
Gm6722	ENSMUSG00000113431	processed_pseudogene	390
Gm6723	ENSMUSG00000068226	processed_pseudogene	441
Gm6724	ENSMUSG00000118145	processed_pseudogene	267
Gm6726	ENSMUSG00000092316	processed_pseudogene	681
Gm6727	ENSMUSG00000108259	processed_pseudogene	1518
Gm6728	ENSMUSG00000091408	processed_pseudogene	1065
Gm6729	ENSMUSG00000112586	lncRNA	2209
Gm6729	ENSMUSG00000090816	processed_pseudogene	2209
Gm6733	ENSMUSG00000084329	processed_pseudogene	1920
Gm6734	ENSMUSG00000114748	processed_pseudogene	601
Gm6736	ENSMUSG00000071414	processed_pseudogene	948
Gm6740	ENSMUSG00000115785	TEC	1768
Gm6740	ENSMUSG00000105061	processed_pseudogene	1768
Gm6741	ENSMUSG00000043346	processed_pseudogene	747
Gm6743	ENSMUSG00000082467	processed_pseudogene	1066
Gm6744	ENSMUSG00000081216	processed_pseudogene	543
Gm6745	ENSMUSG00000105866	processed_pseudogene	526
Gm6746	ENSMUSG00000078847	processed_pseudogene	483
Gm6749	ENSMUSG00000107751	processed_pseudogene	405
Gm6750	ENSMUSG00000101236	processed_pseudogene	268
Gm6751	ENSMUSG00000117624	processed_pseudogene	1102
Gm6754	ENSMUSG00000082965	processed_pseudogene	913
Gm6755	ENSMUSG00000105194	processed_pseudogene	864
Gm6756	ENSMUSG00000063514	processed_pseudogene	1620
Gm6757	ENSMUSG00000099627	processed_pseudogene	1706
Gm6758	ENSMUSG00000081118	processed_pseudogene	1055
Gm6760	ENSMUSG00000079579	protein_coding	604
Gm6762	ENSMUSG00000086984	processed_pseudogene	289
Gm6763	ENSMUSG00000097427	protein_coding	1246
Gm6764	ENSMUSG00000117452	processed_pseudogene	1475
Gm6767	ENSMUSG00000081453	processed_pseudogene	1381
Gm6768	ENSMUSG00000021908	processed_pseudogene	1878
Gm6771	ENSMUSG00000098030	processed_pseudogene	1001
Gm6773	ENSMUSG00000098079	processed_pseudogene	878
Gm6776	ENSMUSG00000047509	processed_pseudogene	900
Gm6781	ENSMUSG00000035129	processed_pseudogene	1242
Gm6783	ENSMUSG00000080795	processed_pseudogene	1437
Gm6785	ENSMUSG00000114548	processed_pseudogene	1176
Gm6786	ENSMUSG00000108086	processed_pseudogene	1915
Gm6787	ENSMUSG00000086404	lncRNA	1454
Gm6788	ENSMUSG00000090737	processed_pseudogene	270
Gm6789	ENSMUSG00000117875	processed_pseudogene	1385
Gm6793	ENSMUSG00000092086	processed_pseudogene	1056
Gm6794	ENSMUSG00000107591	processed_pseudogene	457
Gm6796	ENSMUSG00000110680	processed_pseudogene	243
Gm6797	ENSMUSG00000081410	unprocessed_pseudogene	512
Gm6798	ENSMUSG00000082496	processed_pseudogene	360
Gm6799	ENSMUSG00000099450	processed_pseudogene	573
Gm6801	ENSMUSG00000100069	unprocessed_pseudogene	339
Gm6802	ENSMUSG00000059229	transcribed_processed_pseudogene	1983
Gm6803	ENSMUSG00000096803	protein_coding	435
Gm6806	ENSMUSG00000082794	processed_pseudogene	1006
Gm6807	ENSMUSG00000057605	processed_pseudogene	888
Gm6808	ENSMUSG00000090162	processed_pseudogene	807
Gm6811	ENSMUSG00000091550	unprocessed_pseudogene	1533
Gm6812	ENSMUSG00000056815	protein_coding	525
Gm6813	ENSMUSG00000117972	processed_pseudogene	480
Gm6815	ENSMUSG00000116872	transcribed_unprocessed_pseudogene	3038
Gm6818	ENSMUSG00000102073	unprocessed_pseudogene	2558
Gm6819	ENSMUSG00000099846	unprocessed_pseudogene	1891
Gm6820	ENSMUSG00000101650	unprocessed_pseudogene	2173
Gm6821	ENSMUSG00000078691	unprocessed_pseudogene	542
Gm6822	ENSMUSG00000061863	processed_pseudogene	307
Gm6823	ENSMUSG00000084193	processed_pseudogene	1839
Gm6828	ENSMUSG00000109488	processed_pseudogene	1186
Gm6829	ENSMUSG00000083670	processed_pseudogene	360
Gm6831	ENSMUSG00000110639	transcribed_unprocessed_pseudogene	1673
Gm6838	ENSMUSG00000095344	unprocessed_pseudogene	582
Gm6841	ENSMUSG00000114085	processed_pseudogene	598
Gm6842	ENSMUSG00000109885	processed_pseudogene	390
Gm6847	ENSMUSG00000116343	processed_pseudogene	862
Gm6850	ENSMUSG00000109796	processed_pseudogene	530
Gm6851	ENSMUSG00000056836	processed_pseudogene	395
Gm6852	ENSMUSG00000115125	processed_pseudogene	907
Gm6853	ENSMUSG00000109586	transcribed_unprocessed_pseudogene	4375
Gm6855	ENSMUSG00000108571	processed_pseudogene	790
Gm6858	ENSMUSG00000109025	unprocessed_pseudogene	1468
Gm6859	ENSMUSG00000112588	processed_pseudogene	989
Gm6863	ENSMUSG00000043483	processed_pseudogene	636
Gm6866	ENSMUSG00000101196	transcribed_unprocessed_pseudogene	3081
Gm6867	ENSMUSG00000112413	processed_pseudogene	425
Gm6869	ENSMUSG00000112661	unprocessed_pseudogene	734
Gm6871	ENSMUSG00000090744	protein_coding	1637
Gm6872	ENSMUSG00000091004	processed_pseudogene	700
Gm6877	ENSMUSG00000083557	processed_pseudogene	1101
Gm6878	ENSMUSG00000075549	lncRNA	2018
Gm6881	ENSMUSG00000082707	processed_pseudogene	833
Gm6882	ENSMUSG00000109516	protein_coding	2365
Gm6883	ENSMUSG00000117515	processed_pseudogene	897
Gm6884	ENSMUSG00000082960	processed_pseudogene	615
Gm6885	ENSMUSG00000111337	processed_pseudogene	372
Gm6887	ENSMUSG00000092301	processed_pseudogene	482
Gm6888	ENSMUSG00000113807	processed_pseudogene	706
Gm6893	ENSMUSG00000081259	processed_pseudogene	522
Gm6897	ENSMUSG00000081832	unprocessed_pseudogene	138
Gm6899	ENSMUSG00000068314	TEC	1684
Gm6900	ENSMUSG00000093826	processed_pseudogene	342
Gm6902	ENSMUSG00000094682	protein_coding	1581
Gm6903	ENSMUSG00000089630	processed_pseudogene	1366
Gm6905	ENSMUSG00000108396	processed_pseudogene	511
Gm6906	ENSMUSG00000112269	processed_pseudogene	569
Gm6909	ENSMUSG00000110379	unprocessed_pseudogene	989
Gm6912	ENSMUSG00000081624	processed_pseudogene	544
Gm6913	ENSMUSG00000075288	processed_pseudogene	348
Gm6914	ENSMUSG00000116952	processed_pseudogene	1188
Gm6916	ENSMUSG00000108608	transcribed_processed_pseudogene	828
Gm6918	ENSMUSG00000091902	unprocessed_pseudogene	1222
Gm6919	ENSMUSG00000096517	processed_pseudogene	483
Gm6921	ENSMUSG00000090074	processed_pseudogene	435
Gm6923	ENSMUSG00000082757	processed_pseudogene	406
Gm6929	ENSMUSG00000110173	processed_pseudogene	468
Gm6931	ENSMUSG00000097959	processed_pseudogene	1009
Gm6934	ENSMUSG00000103753	TEC	1905
Gm6937	ENSMUSG00000117856	processed_pseudogene	609
Gm6938	ENSMUSG00000087586	lncRNA	771
Gm6939	ENSMUSG00000082922	transcribed_unprocessed_pseudogene	864
Gm6942	ENSMUSG00000118348	processed_pseudogene	1354
Gm6943	ENSMUSG00000114140	unprocessed_pseudogene	580
Gm6944	ENSMUSG00000098141	processed_pseudogene	1006
Gm6946	ENSMUSG00000098135	processed_pseudogene	987
Gm6947	ENSMUSG00000101617	processed_pseudogene	78
Gm6951	ENSMUSG00000118217	unprocessed_pseudogene	818
Gm6952	ENSMUSG00000082346	processed_pseudogene	159
Gm6954	ENSMUSG00000084300	processed_pseudogene	225
Gm6956	ENSMUSG00000098485	unprocessed_pseudogene	546
Gm6960	ENSMUSG00000073554	pseudogene	639
Gm6961	ENSMUSG00000115699	lncRNA	535
Gm6963	ENSMUSG00000085799	processed_pseudogene	379
Gm6964	ENSMUSG00000081212	processed_pseudogene	437
Gm6967	ENSMUSG00000097937	processed_pseudogene	1007
Gm6969	ENSMUSG00000066553	processed_pseudogene	348
Gm6973	ENSMUSG00000082422	processed_pseudogene	721
Gm6974	ENSMUSG00000117673	processed_pseudogene	656
Gm6975	ENSMUSG00000118059	processed_pseudogene	732
Gm6977	ENSMUSG00000084289	processed_pseudogene	512
Gm6978	ENSMUSG00000118133	transcribed_processed_pseudogene	716
Gm6979	ENSMUSG00000115964	processed_pseudogene	487
Gm6980	ENSMUSG00000111357	lncRNA	1003
Gm6981	ENSMUSG00000098076	processed_pseudogene	1008
Gm6982	ENSMUSG00000080737	processed_pseudogene	1560
Gm6983	ENSMUSG00000111671	processed_pseudogene	628
Gm6985	ENSMUSG00000087255	processed_pseudogene	271
Gm6986	ENSMUSG00000115411	processed_pseudogene	1231
Gm6987	ENSMUSG00000081055	processed_pseudogene	428
Gm6988	ENSMUSG00000113198	processed_pseudogene	375
Gm6989	ENSMUSG00000112776	processed_pseudogene	654
Gm6990	ENSMUSG00000067063	processed_pseudogene	348
Gm6991	ENSMUSG00000112456	processed_pseudogene	1178
Gm6992	ENSMUSG00000112546	processed_pseudogene	1607
Gm6993	ENSMUSG00000112187	protein_coding	210
Gm6994	ENSMUSG00000067973	lncRNA	1163
Gm6995	ENSMUSG00000117831	processed_pseudogene	583
Gm6997	ENSMUSG00000115539	processed_pseudogene	620
Gm6999	ENSMUSG00000097927	lncRNA	2658
Gm7001	ENSMUSG00000111954	processed_pseudogene	1465
Gm7002	ENSMUSG00000114167	processed_pseudogene	2165
Gm7003	ENSMUSG00000104355	IG_V_pseudogene	312
Gm7004	ENSMUSG00000115743	processed_pseudogene	1458
Gm7008	ENSMUSG00000035983	lncRNA	1366
Gm7019	ENSMUSG00000103439	processed_pseudogene	369
Gm7023	ENSMUSG00000087468	processed_pseudogene	868
Gm7027	ENSMUSG00000067121	processed_pseudogene	862
Gm7030	ENSMUSG00000092243	protein_coding	913
Gm7031	ENSMUSG00000092270	processed_pseudogene	919
Gm7034	ENSMUSG00000112686	processed_pseudogene	645
Gm7039	ENSMUSG00000108115	processed_pseudogene	346
Gm7040	ENSMUSG00000113027	unprocessed_pseudogene	443
Gm7041	ENSMUSG00000107154	processed_pseudogene	524
Gm7042	ENSMUSG00000113448	processed_pseudogene	384
Gm7043	ENSMUSG00000115039	processed_pseudogene	533
Gm7045	ENSMUSG00000113473	processed_pseudogene	605
Gm7046	ENSMUSG00000114087	processed_pseudogene	977
Gm7047	ENSMUSG00000106358	processed_pseudogene	1063
Gm7048	ENSMUSG00000106593	processed_pseudogene	1891
Gm7049	ENSMUSG00000113637	processed_pseudogene	1712
Gm7052	ENSMUSG00000092147	unprocessed_pseudogene	1512
Gm7054	ENSMUSG00000114217	processed_pseudogene	820
Gm7058	ENSMUSG00000082205	processed_pseudogene	902
Gm7059	ENSMUSG00000117468	processed_pseudogene	816
Gm7061	ENSMUSG00000082776	processed_pseudogene	1416
Gm7063	ENSMUSG00000100361	processed_pseudogene	981
Gm7065	ENSMUSG00000113469	processed_pseudogene	474
Gm7067	ENSMUSG00000109435	processed_pseudogene	1249
Gm7069	ENSMUSG00000098215	processed_pseudogene	1008
Gm7071	ENSMUSG00000083843	processed_pseudogene	462
Gm7072	ENSMUSG00000117284	protein_coding	3474
Gm7073	ENSMUSG00000079583	protein_coding	1419
Gm7074	ENSMUSG00000117807	processed_pseudogene	1454
Gm7075	ENSMUSG00000048185	protein_coding	425
Gm7076	ENSMUSG00000086577	processed_pseudogene	456
Gm7079	ENSMUSG00000068243	processed_pseudogene	171
Gm7082	ENSMUSG00000109815	processed_pseudogene	969
Gm7083	ENSMUSG00000093849	processed_pseudogene	450
Gm7084	ENSMUSG00000114894	processed_pseudogene	832
Gm7085	ENSMUSG00000116423	processed_pseudogene	759
Gm7086	ENSMUSG00000112930	transcribed_unprocessed_pseudogene	1482
Gm7089	ENSMUSG00000114445	processed_pseudogene	1466
Gm7091	ENSMUSG00000082165	processed_pseudogene	586
Gm7093	ENSMUSG00000113592	unprocessed_pseudogene	581
Gm7094	ENSMUSG00000096375	unprocessed_pseudogene	366
Gm7096	ENSMUSG00000118312	unprocessed_pseudogene	1262
Gm7097	ENSMUSG00000089835	lncRNA	491
Gm7099	ENSMUSG00000060647	processed_pseudogene	554
Gm7102	ENSMUSG00000094649	protein_coding	1624
Gm7103	ENSMUSG00000103725	processed_pseudogene	1852
Gm7104	ENSMUSG00000094635	processed_pseudogene	2532
Gm7105	ENSMUSG00000118345	processed_pseudogene	1373
Gm7106	ENSMUSG00000115094	processed_pseudogene	468
Gm7107	ENSMUSG00000115280	processed_pseudogene	1362
Gm7108	ENSMUSG00000083253	processed_pseudogene	3407
Gm7113	ENSMUSG00000084155	unprocessed_pseudogene	958
Gm7114	ENSMUSG00000100481	processed_pseudogene	1789
Gm7115	ENSMUSG00000104082	unprocessed_pseudogene	948
Gm7117	ENSMUSG00000063442	processed_pseudogene	387
Gm7118	ENSMUSG00000105554	processed_pseudogene	1002
Gm7119	ENSMUSG00000113818	processed_pseudogene	695
Gm7123	ENSMUSG00000071680	processed_pseudogene	213
Gm7125	ENSMUSG00000069996	lncRNA	859
Gm7126	ENSMUSG00000113863	processed_pseudogene	1696
Gm7128	ENSMUSG00000109757	processed_pseudogene	533
Gm7129	ENSMUSG00000080914	processed_pseudogene	997
Gm7132	ENSMUSG00000098186	processed_pseudogene	984
Gm7133	ENSMUSG00000100484	unprocessed_pseudogene	2039
Gm7134	ENSMUSG00000082853	processed_pseudogene	2406
Gm7135	ENSMUSG00000101348	transcribed_unprocessed_pseudogene	1905
Gm7137	ENSMUSG00000095721	protein_coding	711
Gm7138	ENSMUSG00000095593	protein_coding	693
Gm7142	ENSMUSG00000103737	processed_pseudogene	586
Gm7143	ENSMUSG00000114184	processed_pseudogene	859
Gm7145	ENSMUSG00000100617	protein_coding	1794
Gm7146	ENSMUSG00000079963	processed_pseudogene	739
Gm715	ENSMUSG00000082226	processed_pseudogene	831
Gm7150	ENSMUSG00000080743	processed_pseudogene	981
Gm7151	ENSMUSG00000109730	unprocessed_pseudogene	954
Gm7152	ENSMUSG00000079272	unprocessed_pseudogene	605
Gm7153	ENSMUSG00000081996	processed_pseudogene	463
Gm7155	ENSMUSG00000081106	processed_pseudogene	1671
Gm7156	ENSMUSG00000117512	processed_pseudogene	499
Gm7158	ENSMUSG00000083948	processed_pseudogene	903
Gm7160	ENSMUSG00000099843	lncRNA	1026
Gm7162	ENSMUSG00000089817	processed_pseudogene	1024
Gm7164	ENSMUSG00000082155	processed_pseudogene	450
Gm7166	ENSMUSG00000105919	processed_pseudogene	303
Gm7167	ENSMUSG00000116424	processed_pseudogene	1170
Gm7168	ENSMUSG00000067941	protein_coding	1603
Gm7171	ENSMUSG00000093663	translated_unprocessed_pseudogene	1349
Gm7172	ENSMUSG00000112926	processed_pseudogene	1152
Gm7177	ENSMUSG00000116949	processed_pseudogene	1640
Gm7180	ENSMUSG00000083774	processed_pseudogene	513
Gm7181	ENSMUSG00000106813	processed_pseudogene	434
Gm7182	ENSMUSG00000104352	processed_pseudogene	732
Gm7183	ENSMUSG00000111388	processed_pseudogene	1005
Gm7189	ENSMUSG00000082005	processed_pseudogene	429
Gm7190	ENSMUSG00000083174	processed_pseudogene	1452
Gm7191	ENSMUSG00000098116	processed_pseudogene	990
Gm7192	ENSMUSG00000110194	processed_pseudogene	1137
Gm7195	ENSMUSG00000100886	unprocessed_pseudogene	1707
Gm7198	ENSMUSG00000112395	processed_pseudogene	1074
Gm7199	ENSMUSG00000080778	processed_pseudogene	1485
Gm7200	ENSMUSG00000099870	processed_pseudogene	1163
Gm7201	ENSMUSG00000114263	processed_pseudogene	1099
Gm7203	ENSMUSG00000110402	unprocessed_pseudogene	1404
Gm7204	ENSMUSG00000048164	processed_pseudogene	597
Gm7205	ENSMUSG00000105020	unprocessed_pseudogene	1323
Gm7206	ENSMUSG00000082475	processed_pseudogene	508
Gm7207	ENSMUSG00000110095	unprocessed_pseudogene	1067
Gm7208	ENSMUSG00000110568	transcribed_unprocessed_pseudogene	1627
Gm7209	ENSMUSG00000084014	processed_pseudogene	333
Gm7210	ENSMUSG00000110024	unprocessed_pseudogene	1067
Gm7211	ENSMUSG00000092191	processed_pseudogene	1118
Gm7212	ENSMUSG00000081180	processed_pseudogene	348
Gm7213	ENSMUSG00000111606	processed_pseudogene	950
Gm7214	ENSMUSG00000113177	processed_pseudogene	272
Gm7217	ENSMUSG00000117018	processed_pseudogene	609
Gm7219	ENSMUSG00000081526	processed_pseudogene	297
Gm7222	ENSMUSG00000083236	processed_pseudogene	906
Gm7224	ENSMUSG00000083623	unprocessed_pseudogene	2066
Gm7229	ENSMUSG00000111816	unprocessed_pseudogene	1007
Gm7230	ENSMUSG00000092221	unprocessed_pseudogene	815
Gm7232	ENSMUSG00000115662	processed_pseudogene	1940
Gm7233	ENSMUSG00000094151	protein_coding	1760
Gm7237	ENSMUSG00000087112	unprocessed_pseudogene	1401
Gm7238	ENSMUSG00000108512	processed_pseudogene	973
Gm7239	ENSMUSG00000113510	processed_pseudogene	860
Gm7240	ENSMUSG00000113626	transcribed_processed_pseudogene	2237
Gm7241	ENSMUSG00000089808	processed_pseudogene	357
Gm7242	ENSMUSG00000113420	processed_pseudogene	705
Gm7244	ENSMUSG00000091003	processed_pseudogene	455
Gm7247	ENSMUSG00000068399	protein_coding	1157
Gm7251	ENSMUSG00000069236	processed_pseudogene	1009
Gm7252	ENSMUSG00000114135	processed_pseudogene	456
Gm7253	ENSMUSG00000117060	processed_pseudogene	337
Gm7255	ENSMUSG00000101780	unprocessed_pseudogene	908
Gm7258	ENSMUSG00000096557	processed_pseudogene	300
Gm7260	ENSMUSG00000079595	unprocessed_pseudogene	216
Gm7265	ENSMUSG00000102573	TEC	3502
Gm7266	ENSMUSG00000100441	processed_pseudogene	405
Gm7269	ENSMUSG00000110391	unprocessed_pseudogene	1373
Gm7270	ENSMUSG00000102853	processed_pseudogene	1131
Gm7270	ENSMUSG00000103218	processed_pseudogene	1131
Gm7271	ENSMUSG00000091204	protein_coding	836
Gm7272	ENSMUSG00000115225	processed_pseudogene	440
Gm7274	ENSMUSG00000117349	processed_pseudogene	2059
Gm7275	ENSMUSG00000067716	processed_pseudogene	1186
Gm7276	ENSMUSG00000073532	lncRNA	2095
Gm7278	ENSMUSG00000080950	processed_pseudogene	1401
Gm7281	ENSMUSG00000089937	unprocessed_pseudogene	543
Gm7284	ENSMUSG00000087244	unprocessed_pseudogene	944
Gm7285	ENSMUSG00000105408	processed_pseudogene	580
Gm7286	ENSMUSG00000098194	processed_pseudogene	1007
Gm7287	ENSMUSG00000108694	processed_pseudogene	595
Gm7289	ENSMUSG00000092056	processed_pseudogene	734
Gm7290	ENSMUSG00000078192	processed_pseudogene	617
Gm7291	ENSMUSG00000105901	processed_pseudogene	382
Gm7292	ENSMUSG00000104222	lncRNA	2527
Gm7293	ENSMUSG00000111162	processed_pseudogene	1007
Gm7295	ENSMUSG00000116748	processed_pseudogene	1386
Gm7298	ENSMUSG00000108022	protein_coding	4657
Gm7299	ENSMUSG00000102193	processed_pseudogene	585
Gm7307	ENSMUSG00000116553	processed_pseudogene	391
Gm7308	ENSMUSG00000081113	processed_pseudogene	447
Gm7309	ENSMUSG00000083848	processed_pseudogene	581
Gm7312	ENSMUSG00000083573	processed_pseudogene	469
Gm7313	ENSMUSG00000115416	processed_pseudogene	470
Gm7316	ENSMUSG00000090385	unprocessed_pseudogene	445
Gm7318	ENSMUSG00000116499	processed_pseudogene	593
Gm7319	ENSMUSG00000109932	processed_pseudogene	778
Gm732	ENSMUSG00000073006	protein_coding	1661
Gm7324	ENSMUSG00000049235	protein_coding	1647
Gm7326	ENSMUSG00000118082	processed_pseudogene	255
Gm7327	ENSMUSG00000050900	processed_pseudogene	652
Gm7328	ENSMUSG00000110043	processed_pseudogene	2225
Gm7329	ENSMUSG00000100774	processed_pseudogene	210
Gm7331	ENSMUSG00000059461	processed_pseudogene	387
Gm7332	ENSMUSG00000080875	processed_pseudogene	454
Gm7333	ENSMUSG00000111396	processed_pseudogene	1060
Gm7334	ENSMUSG00000044645	processed_pseudogene	756
Gm7335	ENSMUSG00000067189	processed_pseudogene	373
Gm7336	ENSMUSG00000078636	processed_pseudogene	1232
Gm7337	ENSMUSG00000067156	transcribed_processed_pseudogene	2655
Gm7340	ENSMUSG00000083898	processed_pseudogene	2749
Gm7341	ENSMUSG00000103147	processed_pseudogene	926
Gm7343	ENSMUSG00000103769	processed_pseudogene	1061
Gm7344	ENSMUSG00000110587	processed_pseudogene	1222
Gm7346	ENSMUSG00000090795	unprocessed_pseudogene	476
Gm7347	ENSMUSG00000073117	protein_coding	2995
Gm7350	ENSMUSG00000095392	unprocessed_pseudogene	636
Gm7351	ENSMUSG00000110164	processed_pseudogene	580
Gm7352	ENSMUSG00000096709	processed_pseudogene	1192
Gm7353	ENSMUSG00000055452	processed_pseudogene	2866
Gm7356	ENSMUSG00000101307	protein_coding	2217
Gm7357	ENSMUSG00000102269	processed_pseudogene	2991
Gm7358	ENSMUSG00000101361	protein_coding	1603
Gm7361	ENSMUSG00000059645	protein_coding	2995
Gm7363	ENSMUSG00000083344	processed_pseudogene	399
Gm7364	ENSMUSG00000101563	processed_pseudogene	1501
Gm7365	ENSMUSG00000093984	unprocessed_pseudogene	639
Gm7366	ENSMUSG00000116631	processed_pseudogene	631
Gm7367	ENSMUSG00000047370	processed_pseudogene	492
Gm7368	ENSMUSG00000110867	processed_pseudogene	367
Gm7369	ENSMUSG00000102735	processed_pseudogene	936
Gm7370	ENSMUSG00000111920	processed_pseudogene	762
Gm7371	ENSMUSG00000114885	processed_pseudogene	554
Gm7375	ENSMUSG00000095423	unprocessed_pseudogene	639
Gm7378	ENSMUSG00000117395	processed_pseudogene	902
Gm7380	ENSMUSG00000109905	processed_pseudogene	466
Gm7381	ENSMUSG00000074485	processed_pseudogene	300
Gm7382	ENSMUSG00000115069	processed_pseudogene	1105
Gm7384	ENSMUSG00000107462	processed_pseudogene	530
Gm7386	ENSMUSG00000094424	unprocessed_pseudogene	639
Gm7389	ENSMUSG00000097657	processed_pseudogene	2884
Gm7390	ENSMUSG00000110644	processed_pseudogene	1216
Gm7391	ENSMUSG00000095494	unprocessed_pseudogene	639
Gm7392	ENSMUSG00000112908	processed_pseudogene	345
Gm7393	ENSMUSG00000092577	processed_pseudogene	739
Gm7394	ENSMUSG00000109533	processed_pseudogene	1032
Gm7395	ENSMUSG00000110793	processed_pseudogene	1045
Gm7397	ENSMUSG00000109377	unprocessed_pseudogene	361
Gm7398	ENSMUSG00000095356	unprocessed_pseudogene	639
Gm7399	ENSMUSG00000091941	processed_pseudogene	858
Gm7400	ENSMUSG00000117482	processed_pseudogene	1058
Gm7405	ENSMUSG00000081831	processed_pseudogene	1337
Gm7407	ENSMUSG00000109255	processed_pseudogene	568
Gm7408	ENSMUSG00000095089	unprocessed_pseudogene	639
Gm7411	ENSMUSG00000117640	processed_pseudogene	1033
Gm7412	ENSMUSG00000103501	processed_pseudogene	605
Gm7413	ENSMUSG00000112673	processed_pseudogene	462
Gm7415	ENSMUSG00000095802	unprocessed_pseudogene	639
